"respid","hCountry","countrycode","Q9_ees_numeric","lrgen_selfdescription","econ_interven","redistribution","sociallifestyle","civlib_laworder","immigrate_policy_reversed","environment","immigrate_policy","econ_interven_factor","environment_factor","redistribution_factor","civlib_laworder_factor","immigrate_policy_factor","sociallifestyle_factor","prediction_lm_lrgen1","prediction_lm_lrgen2","prediction_polr_lrgen1","prediction_polr_lrgen2","prediction_rf_lrgen1","prediction_rf_lrgen2","prediction_rf_lrgen2_unrounded","prediction_lm_lrecon1","prediction_polr_lrecon1","prediction_rf_lrecon1","prediction_rf_lrecon2","prediction_rf_lrecon2_unrounded","prediction_lm_galtan1","prediction_polr_galtan1","prediction_rf_galtan1","prediction_rf_galtan2","prediction_rf_galtan2_unrounded"
"30376","14","1372",1372620,5,5,5,10,10,5,10,5,"5","10","5","10","5","10",7,7,7,7,8,8,7.6373048504344,6,6,5,6,5.99387572251446,9,8,10,9,8.72481721039849
"30381","14","1372",1372320,4,4,5,0,4,1,3,9,"4","3","5","4","9","0",5,6,5,6,5,5,5.02734979413848,5,5,5,5,5.02369870396914,3,6,1,3,3.40586960402096
"30421","14","1372",1372951,0,10,0,10,0,0,10,10,"10","10","0","0","10","10",7,6,7,6,10,7,7.31774589038644,6,6,1,5,4.62270738516027,7,3,10,8,7.70273657718042
"30593","14","1372",1372520,NA,2,7,1,9,3,4,7,"2","4","7","9","7","1",6,6,6,7,6,6,5.80485454556728,5,5,2,4,4.01101895282915,5,8,5,5,4.90819949445619
"30655","14","1372",NA,5,3,5,2,5,7,5,3,"3","5","5","5","3","2",4,4,4,4,4,4,4.31025932827437,5,4,5,5,4.97207014808531,3,3,2,3,3.00696970643524
"30688","14","1372",NA,8,7,2,1,4,8,2,2,"7","2","2","4","2","1",4,4,4,4,3,4,3.98814348213726,5,5,3,5,4.63537569681277,2,2,1,2,2.05492741688698
"30696","14","1372",NA,6,3,2,5,7,5,3,5,"3","3","2","7","5","5",4,4,4,4,3,4,4.19497519122618,3,3,3,3,3.04269768476648,6,5,6,6,6.19624674247311
"30726","14","1372",NA,4,5,4,0,6,4,3,6,"5","3","4","6","6","0",5,5,5,5,5,5,4.75639187336647,5,5,5,5,4.79174055723118,3,5,4,3,3.44809905790654
"30730","14","1372",1372620,4,5,NA,NA,NA,10,5,0,"5","5",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30737","14","1372",1372520,5,5,1,7,10,3,0,7,"5","0","1","10","7","7",6,6,6,5,6,5,5.11579256739753,3,3,2,3,3.12819887185156,8,9,10,8,8.32316360321374
"30760","14","1372",NA,4,3,3,3,3,6,2,4,"3","2","3","3","4","3",4,4,3,3,3,3,3.31794298356731,3,3,4,4,3.80110799813201,3,2,3,3,3.32996423952782
"30763","14","1372",NA,NA,6,8,5,5,1,1,9,"6","1","8","5","9","5",7,7,7,7,7,6,6.15436395259834,7,7,6,6,6.35969574081366,6,7,5,6,5.57765161915308
"30802","14","1372",NA,5,5,NA,1,5,8,0,2,"5","0",NA,"5","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,2.18325282690296
"30825","14","1372",1372520,5,NA,6,0,2,0,5,10,NA,"5","6","2","10","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,3,2.50167702723162
"30851","14","1372",NA,2,1,1,0,2,8,0,2,"1","0","1","2","2","0",2,2,2,2,2,2,1.79929754436578,2,2,2,2,1.75752404856571,1,1,0,1,1.3075289701513
"30870","14","1372",NA,5,5,1,0,5,2,5,8,"5","5","1","5","8","0",5,5,4,5,5,4,4.28738407830588,4,4,5,4,3.76511488616679,3,6,2,3,3.20771015143038
"30885","14","1372",1372620,5,7,6,6,5,10,4,0,"7","4","6","5","0","6",5,5,5,5,6,6,6.07725622118728,6,7,7,7,6.5774000135123,4,2,5,6,5.68676868110279
"30969","14","1372",NA,5,6,3,0,2,2,3,8,"6","3","3","2","8","0",5,5,5,5,5,5,4.7857020049939,5,5,4,6,5.62068164719953,3,5,0,2,2.25747691686878
"31399","14","1372",NA,5,7,2,1,1,1,1,9,"7","1","2","1","9","1",5,5,5,5,3,5,4.65695078366163,5,5,3,4,3.80617452953235,3,4,1,3,2.79366505805684
"31620","14","1372",NA,5,7,3,2,4,10,0,0,"7","0","3","4","0","2",4,4,4,4,3,4,3.73179991388267,5,5,3,4,3.72680040010164,2,1,3,2,2.3764811612092
"31715","14","1372",NA,NA,1,8,0,10,5,0,5,"1","0","8","10","5","0",5,6,5,6,4,5,4.7512604333707,4,4,2,3,2.87893311467891,4,8,3,3,3.26633933696266
"31784","14","1372",1372110,NA,10,7,9,10,NA,7,NA,"10","7","7","10",NA,"9",NA,NA,NA,NA,NA,NA,NA,8,8,9,8,8.32113526651732,NA,NA,NA,NA,NA
"31801","14","1372",NA,1,NA,NA,0,3,7,5,3,NA,"5",NA,"3","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,1,1.48486348134372
"31825","14","1372",1372620,5,7,5,0,2,10,5,0,"7","5","5","2","0","0",4,4,4,4,4,4,4.33631111208499,6,7,7,6,6.49312282960391,1,0,0,1,0.996176911925069
"31886","14","1372",NA,5,4,5,0,2,1,4,9,"4","4","5","2","9","0",5,5,5,5,5,5,4.96271039635531,5,5,5,5,5.1167987863183,3,5,0,2,2.42659549731499
"31887","14","1372",NA,NA,5,3,0,4,3,1,7,"5","1","3","4","7","0",5,5,4,5,4,4,4.17731057063129,4,4,5,4,4.23561599620826,3,5,4,3,2.96046401659126
"31921","14","1372",1372951,5,5,0,0,5,5,5,5,"5","5","0","5","5","0",4,4,3,4,4,4,3.87451428573823,3,3,5,4,3.89295422198909,3,5,2,3,2.6885224744579
"32015","14","1372",1372620,5,5,7,0,6,0,7,10,"5","7","7","6","10","0",7,7,7,7,7,7,6.71586130649833,6,7,7,6,6.49115429477622,4,8,5,5,5.40992894680779
"32026","14","1372",NA,3,NA,7,0,NA,5,0,5,NA,"0","7",NA,"5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32038","14","1372",1372951,6,4,6,0,1,3,3,7,"4","3","6","1","7","0",5,5,5,5,4,5,4.78395918321377,5,5,6,5,5.23161601059269,2,3,0,3,2.54282735599818
"32094","14","1372",NA,NA,4,5,0,5,7,0,3,"4","0","5","5","3","0",4,4,4,4,5,4,4.04304106861575,4,5,5,5,4.66692124770354,2,3,0,2,1.754718817392
"32105","14","1372",1372520,5,8,6,0,2,3,3,7,"8","3","6","2","7","0",6,6,6,6,6,6,5.64457844443606,7,7,7,7,7.08975895641516,2,3,0,2,2.18201297577689
"32133","14","1372",1372520,5,6,3,0,3,0,2,10,"6","2","3","3","10","0",5,6,5,6,5,5,4.95768792551136,5,5,5,5,5.26185312646363,3,5,1,3,2.84536506942249
"32253","14","1372",NA,6,0,0,5,0,5,0,5,"0","0","0","0","5","5",2,1,2,1,1,2,1.71113327096373,1,1,0,1,1.25384706979733,4,1,5,4,4.36334428603717
"32319","14","1372",NA,6,2,4,0,5,10,0,0,"2","0","4","5","0","0",3,3,2,3,3,3,3.20854620067187,3,3,3,4,3.66878877277584,2,2,0,2,1.51157303372224
"32340","14","1372",NA,5,5,5,0,2,4,5,6,"5","5","5","2","6","0",5,5,5,5,5,5,4.78648572311959,5,5,5,6,5.67037365764015,2,3,0,2,1.5047473578179
"32359","14","1372",NA,4,4,4,1,4,3,3,7,"4","3","4","4","7","1",5,5,5,5,4,5,4.55615837464131,4,4,4,4,4.30692931984549,3,5,2,3,3.1323398643813
"32371","14","1372",NA,3,5,4,0,3,6,1,4,"5","1","4","3","4","0",4,4,4,4,4,4,4.13767489100212,5,5,5,4,4.34851602538219,2,2,0,2,2.07169285658334
"32375","14","1372",1372520,NA,5,10,6,10,0,0,10,"5","0","10","10","10","6",8,9,8,9,9,8,8.11565369598041,7,7,5,6,5.86112256338316,8,10,10,8,8.38943904224893
"32385","14","1372",NA,2,1,1,0,3,9,0,1,"1","0","1","3","1","0",2,2,2,2,2,2,1.8819669379258,2,2,2,2,1.75752404856571,1,1,0,1,1.45257266658764
"32387","14","1372",1372520,2,5,4,2,6,5,3,5,"5","3","4","6","5","2",5,5,5,5,5,5,4.97436182579977,5,5,5,5,4.79174055723118,4,5,4,4,4.12303349272674
"32415","14","1372",NA,5,10,0,0,10,0,5,10,"10","5","0","10","10","0",7,8,7,8,10,6,5.86927576911402,6,5,1,3,3.47086617472349,5,10,10,7,7.30708287990738
"32427","14","1372",NA,NA,NA,0,0,NA,5,0,5,NA,"0","0",NA,"5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32451","14","1372",1372520,NA,6,7,6,6,10,7,0,"6","7","7","6","0","6",6,5,6,5,6,6,6.43147470453371,7,7,7,7,7.06417837958973,5,2,10,6,6.31138739940512
"32471","14","1372",NA,NA,4,2,10,5,7,5,3,"4","5","2","5","3","10",5,4,5,4,3,5,4.73193412566205,4,4,4,4,4.08575905440946,7,3,9,7,6.66467899131048
"32503","14","1372",NA,5,3,1,3,4,1,6,9,"3","6","1","4","9","3",4,5,4,4,3,4,3.80291396172863,3,3,3,3,3.18760518254858,5,6,4,4,4.13917844198993
"32523","14","1372",NA,3,3,2,0,0,8,0,2,"3","0","2","0","2","0",2,2,2,2,2,3,2.65476237990283,3,3,3,3,3.18889498909744,1,0,0,1,0.79613874131045
"32525","14","1372",1372520,5,NA,NA,1,NA,NA,2,NA,NA,"2",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32530","14","1372",1372951,NA,NA,NA,0,5,0,NA,10,NA,NA,NA,"5","10","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,5,4,4.16343287820749
"32614","14","1372",1372951,NA,8,0,0,10,10,6,0,"8","6","0","10","0","0",4,5,4,5,3,5,5.04677218929373,5,5,8,5,4.79406473046838,3,5,0,2,1.88968824920211
"32642","14","1372",NA,NA,5,0,0,0,5,5,5,"5","5","0","0","5","0",3,3,2,3,2,4,3.54249736128145,3,3,5,4,3.89295422198909,1,1,0,1,1.27070338056882
"33561","14","1372",1372320,5,3,4,1,9,3,2,7,"3","2","4","9","7","1",5,6,5,6,4,5,5.18356330630519,4,4,4,4,4.16002034023211,5,8,5,5,4.90819949445619
"33579","14","1372",1372320,7,5,7,0,3,7,5,3,"5","5","7","3","3","0",5,5,5,5,5,5,4.8597984558725,6,7,5,6,5.78776878079718,2,2,0,1,1.48486348134372
"33624","14","1372",1372520,5,5,5,5,5,5,3,5,"5","3","5","5","5","5",5,5,5,5,5,5,5.31229249273946,5,5,5,5,5.23817279625127,5,5,5,5,5.09518933055154
"33634","14","1372",1372520,5,4,5,0,6,7,5,3,"4","5","5","6","3","0",4,5,4,5,5,5,4.95792480848886,5,5,5,5,5.23428550396079,3,5,0,2,2.4631821419854
"33712","14","1372",1372951,4,6,2,0,5,6,3,4,"6","3","2","5","4","0",4,5,4,4,5,4,4.04254603018601,4,4,5,5,4.7823181518871,2,5,0,2,2.21699423081441
"33822","14","1372",1372520,5,NA,5,0,2,3,5,7,NA,"5","5","2","7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,2,2.18201297577689
"33839","14","1372",NA,5,5,8,0,2,8,3,2,"5","3","8","2","2","0",4,5,5,5,5,5,4.71172913201452,6,7,5,6,5.85493318941979,1,1,0,1,1.3075289701513
"33913","14","1372",NA,NA,7,10,0,3,5,5,5,"7","5","10","3","5","0",6,7,7,7,6,6,6.23038830120107,8,8,8,8,7.95467759081111,2,3,0,2,2.30647059962789
"33999","14","1372",1372951,5,5,8,0,5,10,3,0,"5","3","8","5","0","0",5,5,5,5,5,5,5.44560091127839,6,7,5,6,5.85493318941979,2,2,0,2,1.51157303372224
"34198","14","1372",1372951,5,5,1,1,9,5,5,5,"5","5","1","9","5","1",5,5,5,5,4,4,4.42199980883071,4,4,5,4,3.76511488616679,4,8,3,4,3.91620031804152
"34204","14","1372",1372620,5,3,4,0,1,7,2,3,"3","2","4","1","3","0",3,3,3,3,4,3,3.4233049687491,4,4,4,4,4.16002034023211,1,1,0,1,1.21888033075233
"34229","14","1372",NA,3,5,2,0,2,10,0,0,"5","0","2","2","0","0",3,3,2,2,2,3,3.2348532511338,4,4,3,3,3.46613805743911,1,0,0,1,0.996176911925069
"34243","14","1372",1372951,10,6,0,0,10,10,0,0,"6","0","0","10","0","0",4,4,3,4,3,4,3.88920341292537,3,3,2,3,3.23562978563431,3,5,0,2,1.88968824920211
"34244","14","1372",1372110,3,3,3,0,8,3,0,7,"3","0","3","8","7","0",5,5,5,5,3,4,4.37465693008075,3,3,3,3,3.33782125706342,4,8,5,4,4.37553780322327
"34381","14","1372",NA,NA,5,1,4,3,3,5,7,"5","5","1","3","7","4",5,4,4,4,5,4,4.31126278258316,4,4,5,4,3.76511488616679,5,5,5,5,4.58340745959496
"34434","14","1372",NA,4,7,6,0,7,6,2,4,"7","2","6","7","4","0",6,6,6,7,7,6,6.01979777131198,6,7,6,6,6.24034341468324,3,5,4,3,3.18252465430821
"34442","14","1372",NA,5,6,5,0,5,4,4,6,"6","4","5","5","6","0",5,6,5,6,5,5,5.39755881440281,6,6,6,6,6.1530550617794,3,5,2,3,2.85293233745757
"34453","14","1372",1372222,1,6,0,0,2,9,3,1,"6","3","0","2","1","0",3,3,2,2,2,3,2.86284522388264,4,3,5,4,3.62902394730061,1,1,0,1,0.999391081483876
"34466","14","1372",1372520,4,3,0,0,8,2,0,8,"3","0","0","8","8","0",4,5,4,5,3,4,3.61094269949288,2,2,2,2,2.20083314455294,4,8,1,4,4.19485026004324
"34472","14","1372",NA,6,3,3,0,10,0,5,10,"3","5","3","10","10","0",6,7,5,7,4,6,5.98941652968709,4,4,3,4,3.75594999882004,5,10,10,7,7.30708287990738
"34500","14","1372",NA,2,5,0,0,2,4,2,6,"5","2","0","2","6","0",3,4,3,3,2,4,3.55203098994216,3,3,3,3,3.3912680095898,2,3,0,2,1.5047473578179
"34503","14","1372",NA,NA,4,7,0,0,1,4,9,"4","4","7","0","9","0",5,5,5,5,5,5,5.23992505688504,6,6,3,5,4.97390693324182,2,3,0,2,1.90698724897243
"34660","14","1372",NA,7,7,6,6,5,8,6,2,"7","6","6","5","2","6",6,6,6,5,7,6,6.3292268661388,7,7,7,7,6.75173997637355,5,3,5,5,5.31785341750228
"34807","14","1372",1372520,NA,8,NA,10,10,8,9,2,"8","9",NA,"10","2","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,10,7,7.01137261573567
"35164","14","1372",NA,5,7,NA,0,5,6,5,4,"7","5",NA,"5","4","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,2,2.21699423081441
"35376","14","1372",1372951,NA,5,6,0,7,NA,1,NA,"5","1","6","7",NA,"0",NA,NA,NA,NA,NA,NA,NA,5,5,6,6,5.6403482298013,NA,NA,NA,NA,NA
"35408","14","1372",1372320,5,5,6,1,6,5,5,5,"5","5","6","6","5","1",5,6,5,6,5,6,5.85784001019377,6,6,6,6,6.03946844743758,3,5,3,4,3.52986450503025
"35443","14","1372",NA,NA,5,0,0,4,NA,4,NA,"5","4","0","4",NA,"0",NA,NA,NA,NA,NA,NA,NA,3,3,5,4,3.61921419013148,NA,NA,NA,NA,NA
"35460","14","1372",1372520,8,3,5,9,6,3,3,7,"3","3","5","6","7","9",6,5,6,5,5,5,5.40377482651203,4,4,4,5,4.56640130441889,8,6,8,8,7.52881817058161
"35698","14","1372",1372951,NA,7,2,5,6,4,5,6,"7","5","2","6","6","5",6,6,5,5,6,5,5.21569106475083,5,5,8,5,5.13488125761065,6,5,6,6,6.07299204444857
"35801","14","1372",NA,2,5,5,1,1,10,0,0,"5","0","5","1","0","1",3,3,3,3,5,4,4.22191961414314,5,5,5,5,4.84815837168018,1,0,1,1,1.14453256336475
"36103","14","1372",1372520,3,4,0,0,5,8,1,2,"4","1","0","5","2","0",3,3,2,3,2,3,2.56348556061195,3,2,2,3,2.67515974523756,2,3,0,2,1.5755816797673
"36142","14","1372",1372620,6,6,7,9,6,6,3,4,"6","3","7","6","4","9",7,6,7,6,8,7,6.7186360476041,6,7,7,6,6.47102215038428,7,5,9,7,6.51667798754723
"36245","14","1372",NA,5,5,1,1,1,1,1,9,"5","1","1","1","9","1",4,4,4,4,3,4,3.82016592888571,3,3,2,4,3.70403249744616,3,4,1,3,2.79366505805684
"36973","14","1372",NA,6,8,7,3,7,9,10,1,"8","10","7","7","1","3",6,6,7,7,7,7,6.94337753460702,8,8,9,8,8.16646474084854,4,3,0,2,2.33864581469847
"37323","14","1372",NA,5,5,5,7,5,5,5,5,"5","5","5","5","5","7",6,5,6,5,5,5,5.49346881098623,5,5,5,6,5.67037365764015,6,5,6,6,6.20833883152459
"37441","14","1372",NA,7,0,4,0,5,10,5,0,"0","5","4","5","0","0",2,3,2,2,4,3,3.23408463377426,3,3,4,3,3.42505388168727,2,2,0,2,1.51157303372224
"37458","14","1372",NA,6,4,NA,0,7,5,5,5,"4","5",NA,"7","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,4,3.55850957421654
"37838","14","1372",1372620,5,3,5,0,6,7,5,3,"3","5","5","6","3","0",4,5,4,5,4,5,4.84296586507108,5,4,5,5,4.97207014808531,3,5,0,2,2.4631821419854
"39428","14","1372",NA,2,5,3,0,5,8,2,2,"5","2","3","5","2","0",4,4,4,4,4,4,3.7777647434579,4,4,5,5,4.66303654047241,2,3,0,2,1.5755816797673
"39490","14","1372",1372951,NA,5,2,0,5,1,4,9,"5","4","2","5","9","0",5,6,5,5,5,4,4.39048289109381,4,4,3,4,4.29401393025243,4,7,5,4,4.03800439405358
"39559","14","1372",1372222,3,3,4,0,3,8,3,2,"3","3","4","3","2","0",3,3,3,3,4,3,3.32649212527749,4,4,4,4,4.1196742466914,2,2,0,1,1.47223318154106
"40397","14","1372",1372520,5,8,5,0,3,8,3,2,"8","3","5","3","2","0",5,5,5,5,5,5,4.79726281734284,6,7,7,6,6.46960897154792,2,2,0,1,1.47223318154106
"40627","14","1372",NA,NA,2,2,0,7,2,3,8,"2","3","2","7","8","0",4,5,4,5,3,4,3.67513749047751,3,3,2,3,2.80655684868698,4,8,1,4,3.78872676650357
"40732","14","1372",NA,6,5,5,0,5,6,4,4,"5","4","5","5","4","0",5,5,5,5,5,5,4.91866106438641,5,5,5,6,5.55783346038136,2,5,0,2,2.21699423081441
"41646","14","1372",NA,8,8,7,8,6,0,4,10,"8","4","7","6","10","8",8,8,8,8,9,8,7.72715450780677,7,8,7,7,7.20599461435601,8,8,9,8,8.05423098410481
"41682","14","1372",NA,5,4,3,0,1,9,0,1,"4","0","3","1","1","0",3,3,2,2,2,3,2.92090351774674,4,4,4,4,3.54074052931504,1,0,0,1,0.799907245899196
"642","15","1380",1380956,5,0,0,0,0,0,0,10,"0","0","0","0","10","0",2,3,2,2,0,2,2.29244439127309,1,1,0,1,1.25384706979733,3,3,0,2,2.26033155613895
"643","15","1380",1380956,7,5,4,4,5,3,3,7,"5","3","4","5","7","4",5,5,5,5,5,5,4.81931586957951,5,5,5,5,4.79174055723118,5,5,5,5,5.08062030957432
"645","15","1380",1380956,10,5,3,10,5,10,2,0,"5","2","3","5","0","10",5,4,4,3,5,4,4.20804679882555,4,4,5,5,4.66303654047241,6,2,1,4,4.28092821468824
"648","15","1380",1380720,9,6,0,4,4,1,2,9,"6","2","0","4","9","4",5,5,5,5,3,5,4.66503223081639,4,3,3,4,3.70913384776709,5,6,5,5,5.13642586296762
"649","15","1380",NA,NA,5,4,NA,5,0,0,10,"5","0","4","5","10",NA,NA,6,NA,6,NA,NA,NA,5,5,5,4,4.00474585313462,NA,8,NA,NA,NA
"650","15","1380",1380720,10,4,0,10,0,0,0,10,"4","0","0","0","10","10",5,4,4,3,10,5,4.93023745967044,3,2,2,3,2.50151721342334,7,3,10,8,7.70273657718042
"659","15","1380",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","15","1380",1380211,0,0,4,0,4,10,4,0,"0","4","4","4","0","0",2,2,2,2,4,3,3.01135373692036,3,3,4,3,2.55923446590538,1,1,0,1,1.42690219029935
"700","15","1380",1380956,NA,0,0,1,4,1,3,9,"0","3","0","4","9","1",3,3,3,3,1,3,2.54523718858788,1,1,1,1,1.26631240958806,4,6,1,3,3.39656663374394
"710","15","1380",1380720,8,3,0,7,8,0,0,10,"3","0","0","8","10","7",5,5,5,5,10,6,6.10695991229498,2,2,2,2,2.20083314455294,8,9,8,8,7.99165747878163
"714","15","1380",1380331,0,5,0,0,NA,8,5,2,"5","5","0",NA,"2","0",NA,NA,NA,NA,NA,NA,NA,3,3,5,4,3.89295422198909,NA,NA,NA,NA,NA
"735","15","1380",1380956,5,5,3,2,5,2,1,8,"5","1","3","5","8","2",5,5,5,5,5,5,4.51753418578061,4,4,5,4,4.23561599620826,4,6,2,4,4.03566435066189
"738","15","1380",1380956,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","15","1380",NA,NA,7,3,NA,10,8,0,2,"7","0","3","10","2",NA,NA,6,NA,5,NA,NA,NA,5,5,3,4,3.72680040010164,NA,6,NA,NA,NA
"763","15","1380",1380720,7,5,8,1,3,1,6,9,"5","6","8","3","9","1",6,7,7,7,7,6,6.17633533655674,7,7,5,6,5.9309808337742,4,5,1,3,2.70844334872807
"764","15","1380",1380331,4,6,5,0,0,7,0,3,"6","0","5","0","3","0",4,4,4,4,5,5,4.63673125466327,5,5,5,5,5.21735601605196,1,1,0,1,0.812314816094869
"778","15","1380",1380720,7,4,2,3,9,2,2,8,"4","2","2","9","8","3",5,6,5,6,3,4,4.29480567914534,4,3,4,4,3.57056565144138,6,9,7,6,6.07962202491862
"779","15","1380",1380631,10,5,0,0,10,5,10,5,"5","10","0","10","5","0",5,5,5,5,8,6,5.51069735594326,4,4,5,4,3.78889312122625,4,8,3,3,3.26633933696266
"794","15","1380",1380956,10,10,10,10,0,10,0,0,"10","0","10","0","0","10",7,5,7,5,8,6,5.99186357996323,9,9,9,8,7.98840133251902,5,0,0,2,1.55137761522905
"807","15","1380",NA,7,3,0,3,3,4,3,6,"3","3","0","3","6","3",3,3,3,3,4,3,3.23403035816428,2,2,3,3,2.57140577380907,4,3,3,4,3.81812332535758
"815","15","1380",1380610,9,5,1,3,5,4,4,6,"5","4","1","5","6","3",4,5,4,4,3,4,3.98467643258334,4,4,2,4,3.6431278314676,4,5,4,4,4.10650354844949
"816","15","1380",1380421,4,3,1,4,2,1,0,9,"3","0","1","2","9","4",4,4,4,4,3,4,3.60844509368811,3,2,2,2,2.40259124784671,5,5,5,5,4.68339249562722
"826","15","1380",1380720,6,7,NA,7,10,0,0,10,"7","0",NA,"10","10","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,10,9,8.89276010941685
"827","15","1380",NA,8,10,8,7,9,3,3,7,"10","3","8","9","7","7",9,9,9,9,8,8,7.75412885365819,8,8,9,8,8.06887925692544,8,8,9,8,7.84536055903647
"837","15","1380",1380956,6,5,5,6,6,7,7,3,"5","7","5","6","3","6",5,5,5,5,6,6,5.92159384507418,6,5,5,6,5.64527018979271,5,5,6,6,6.03606869878422
"853","15","1380",1380610,7,7,8,8,7,8,7,2,"7","7","8","7","2","8",7,6,7,7,7,7,7.21465884719307,8,8,8,7,7.41838447699824,6,5,7,6,6.1393165535474
"856","15","1380",1380331,5,5,5,2,2,5,4,5,"5","4","5","2","5","2",5,5,5,5,5,5,5.02805381007211,5,5,5,6,5.55783346038136,3,2,3,3,3.17151399336636
"875","15","1380",1380956,6,5,4,2,5,0,3,10,"5","3","4","5","10","2",6,6,6,6,5,6,5.58310068708544,5,5,5,5,4.79174055723118,5,8,3,4,4.42555442760899
"878","15","1380",1380720,9,5,5,5,5,0,4,10,"5","4","5","5","10","5",6,6,7,7,6,6,6.0631605446824,5,5,5,6,5.55783346038136,6,8,5,7,7.02117271125996
"909","15","1380",1380956,10,10,3,10,10,5,0,5,"10","0","3","10","5","10",8,7,8,7,10,6,6.1208968057849,6,7,3,4,3.65945415531768,9,8,10,9,8.72481721039849
"910","15","1380",NA,NA,7,6,6,6,6,0,4,"7","0","6","6","4","6",6,6,7,6,6,6,6.2001597688676,6,7,5,6,6.01831999645762,6,5,5,6,5.73335646475304
"935","15","1380",1380720,10,7,8,3,10,0,6,10,"7","6","8","10","10","3",8,9,8,9,8,8,8.09049341474529,7,8,8,7,7.3944734521038,7,10,10,7,7.14277477394117
"937","15","1380",NA,5,NA,0,0,4,0,0,10,NA,"0","0","4","10","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,1,4,3.64411611459479
"946","15","1380",1380720,9,10,10,0,3,10,7,0,"10","7","10","3","0","0",6,6,7,7,5,6,6.3914580959218,10,10,9,9,8.63573252647719,1,1,0,1,1.06849486358753
"955","15","1380",1380421,1,2,2,0,3,6,2,4,"2","2","2","3","4","0",3,3,2,3,2,3,2.76711841625956,3,2,2,3,2.54038795026812,2,2,0,2,2.07169285658334
"972","15","1380",NA,4,4,5,5,5,3,4,7,"4","4","5","5","7","5",6,5,5,5,5,5,5.04856253190202,5,5,5,5,5.1167987863183,6,5,5,5,5.40645122862753
"980","15","1380",1380956,6,7,6,6,6,6,7,4,"7","7","6","6","4","6",6,6,7,7,6,6,6.39843016618978,7,7,7,7,6.77553051797052,6,5,5,6,5.73335646475304
"985","15","1380",1380331,NA,0,8,2,0,10,10,0,"0","10","8","0","0","2",3,3,3,2,1,4,3.53478076575404,5,5,1,5,5.17627554899907,1,0,0,2,1.77970928471283
"986","15","1380",1380331,3,3,5,1,1,6,2,4,"3","2","5","1","4","1",4,4,3,3,4,4,4.10943377836676,4,4,4,5,4.51299710263545,2,2,2,2,2.13243810892078
"994","15","1380",1380956,0,5,0,0,5,5,5,5,"5","5","0","5","5","0",4,4,3,4,4,4,3.87451428573823,3,3,5,4,3.89295422198909,3,5,2,3,2.6885224744579
"1028","15","1380",NA,3,4,3,0,3,10,0,0,"4","0","3","3","0","0",3,3,2,2,2,3,2.96338196741504,4,4,4,4,3.54074052931504,1,1,0,1,1.06849486358753
"1045","15","1380",1380956,NA,0,0,0,0,5,0,5,"0","0","0","0","5","0",1,1,1,1,1,2,1.51768610466766,1,1,0,1,1.25384706979733,1,1,0,1,1.27070338056882
"1050","15","1380",1380720,NA,5,NA,NA,NA,0,NA,10,"5",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","15","1380",1380610,9,2,7,10,5,7,8,3,"2","8","7","5","3","10",5,5,5,5,6,5,5.39123768248641,5,5,2,4,4.32593645368879,7,3,9,7,6.66467899131048
"1057","15","1380",1380956,7,6,3,2,1,0,2,10,"6","2","3","1","10","2",5,5,5,5,5,5,5.21899986507413,5,5,5,5,5.26185312646363,4,5,2,3,3.30835844264355
"1081","15","1380",1380956,3,2,0,0,10,6,0,4,"2","0","0","10","4","0",3,4,3,4,3,3,2.83302541851093,2,2,2,2,2.14485059544068,4,8,1,3,2.87917651544741
